instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12655,2012-09-18,3,1,9,7,0,2,1,2,0.64,0.5758,0.89,0.4478,13,343,356
12656,2012-09-18,3,1,9,8,0,2,1,2,0.66,0.6061,0.83,0.5522,32,640,672
12657,2012-09-18,3,1,9,9,0,2,1,2,0.66,0.6061,0.83,0.5821,27,266,293
12658,2012-09-18,3,1,9,10,0,2,1,3,0.68,0.6364,0.79,0.6418,30,130,160
12659,2012-09-18,3,1,9,11,0,2,1,2,0.68,0.6364,0.79,0.6418,36,115,151
12660,2012-09-18,3,1,9,12,0,2,1,3,0.68,0.6364,0.83,0.4478,16,72,88
12661,2012-09-18,3,1,9,13,0,2,1,2,0.7,0.6667,0.74,0.5821,17,97,114
12662,2012-09-18,3,1,9,14,0,2,1,3,0.6,0.5152,0.94,0.4627,27,116,143
12663,2012-09-18,3,1,9,15,0,2,1,3,0.6,0.5455,0.88,0.2537,1,35,36
12664,2012-09-18,3,1,9,16,0,2,1,3,0.6,0.5455,0.88,0.2985,19,122,141
12665,2012-09-18,3,1,9,17,0,2,1,3,0.6,0.5455,0.88,0.194,36,302,338
12666,2012-09-18,3,1,9,18,0,2,1,2,0.6,0.5455,0.88,0.1642,19,262,281
12667,2012-09-18,3,1,9,19,0,2,1,2,0.6,0.5455,0.88,0.2985,22,302,324
12668,2012-09-18,3,1,9,20,0,2,1,2,0.6,0.5455,0.88,0.194,19,271,290
12669,2012-09-18,3,1,9,21,0,2,1,2,0.6,0.5455,0.88,0.194,21,186,207
12670,2012-09-18,3,1,9,22,0,2,1,3,0.58,0.5455,0.83,0.4627,14,137,151
12671,2012-09-18,3,1,9,23,0,2,1,2,0.56,0.5303,0.83,0.2239,11,67,78
12672,2012-09-19,3,1,9,0,0,3,1,2,0.56,0.5303,0.68,0.2836,3,23,26
12673,2012-09-19,3,1,9,1,0,3,1,2,0.54,0.5152,0.68,0.2537,0,12,12
12674,2012-09-19,3,1,9,2,0,3,1,2,0.54,0.5152,0.64,0.3284,0,3,3
12675,2012-09-19,3,1,9,3,0,3,1,2,0.52,0.5,0.63,0.2537,1,4,5
12676,2012-09-19,3,1,9,4,0,3,1,2,0.52,0.5,0.68,0.3582,0,10,10
12677,2012-09-19,3,1,9,5,0,3,1,2,0.52,0.5,0.68,0.2836,2,54,56
12678,2012-09-19,3,1,9,6,0,3,1,1,0.52,0.5,0.63,0.2537,6,166,172
12679,2012-09-19,3,1,9,7,0,3,1,1,0.52,0.5,0.63,0.2239,16,529,545
12680,2012-09-19,3,1,9,8,0,3,1,1,0.52,0.5,0.59,0.2239,39,758,797
12681,2012-09-19,3,1,9,9,0,3,1,1,0.54,0.5152,0.6,0.2537,26,336,362
12682,2012-09-19,3,1,9,10,0,3,1,1,0.56,0.5303,0.52,0.194,23,169,192
12683,2012-09-19,3,1,9,11,0,3,1,1,0.6,0.6212,0.43,0.2537,44,203,247
12684,2012-09-19,3,1,9,12,0,3,1,1,0.6,0.6212,0.43,0.2537,53,260,313
12685,2012-09-19,3,1,9,13,0,3,1,1,0.6,0.6212,0.4,0.2537,55,234,289
12686,2012-09-19,3,1,9,14,0,3,1,1,0.62,0.6212,0.38,0.2537,59,227,286
12687,2012-09-19,3,1,9,15,0,3,1,1,0.62,0.6212,0.35,0.0,57,254,311
12688,2012-09-19,3,1,9,16,0,3,1,1,0.62,0.6212,0.35,0.0,69,397,466
12689,2012-09-19,3,1,9,17,0,3,1,1,0.6,0.6212,0.38,0.2239,74,812,886
12690,2012-09-19,3,1,9,18,0,3,1,1,0.58,0.5455,0.4,0.2836,85,807,892
12691,2012-09-19,3,1,9,19,0,3,1,1,0.56,0.5303,0.43,0.2239,72,539,611
12692,2012-09-19,3,1,9,20,0,3,1,1,0.52,0.5,0.48,0.1642,31,378,409
12693,2012-09-19,3,1,9,21,0,3,1,1,0.5,0.4848,0.59,0.1642,25,324,349
12694,2012-09-19,3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,31,198,229
12695,2012-09-19,3,1,9,23,0,3,1,1,0.48,0.4697,0.67,0.0896,17,106,123
12696,2012-09-20,3,1,9,0,0,4,1,1,0.5,0.4848,0.63,0.0,12,46,58
12697,2012-09-20,3,1,9,1,0,4,1,1,0.46,0.4545,0.72,0.1045,4,14,18
12698,2012-09-20,3,1,9,2,0,4,1,1,0.46,0.4545,0.72,0.0896,2,9,11
12699,2012-09-20,3,1,9,3,0,4,1,1,0.44,0.4394,0.77,0.0,0,6,6
12700,2012-09-20,3,1,9,4,0,4,1,1,0.44,0.4394,0.77,0.1045,0,6,6
12701,2012-09-20,3,1,9,5,0,4,1,1,0.44,0.4394,0.77,0.1045,4,52,56
12702,2012-09-20,3,1,9,6,0,4,1,1,0.44,0.4394,0.77,0.0,9,161,170
12703,2012-09-20,3,1,9,7,0,4,1,1,0.46,0.4545,0.82,0.1045,20,514,534
12704,2012-09-20,3,1,9,8,0,4,1,1,0.5,0.4848,0.68,0.0896,44,746,790
12705,2012-09-20,3,1,9,9,0,4,1,1,0.56,0.5303,0.6,0.0896,25,330,355
12706,2012-09-20,3,1,9,10,0,4,1,1,0.58,0.5455,0.53,0.0896,33,157,190
12707,2012-09-20,3,1,9,11,0,4,1,1,0.62,0.6212,0.43,0.0,37,206,243
12708,2012-09-20,3,1,9,12,0,4,1,1,0.62,0.6212,0.43,0.1343,57,233,290
12709,2012-09-20,3,1,9,13,0,4,1,1,0.64,0.6212,0.44,0.1343,68,268,336
12710,2012-09-20,3,1,9,14,0,4,1,1,0.64,0.6212,0.47,0.194,76,222,298
12711,2012-09-20,3,1,9,15,0,4,1,1,0.66,0.6212,0.47,0.194,60,231,291
12712,2012-09-20,3,1,9,16,0,4,1,1,0.64,0.6212,0.47,0.1642,72,385,457
12713,2012-09-20,3,1,9,17,0,4,1,1,0.64,0.6212,0.5,0.2239,91,885,976
12714,2012-09-20,3,1,9,18,0,4,1,1,0.6,0.6212,0.56,0.2537,119,781,900
12715,2012-09-20,3,1,9,19,0,4,1,1,0.58,0.5455,0.6,0.2239,69,534,603
12716,2012-09-20,3,1,9,20,0,4,1,1,0.56,0.5303,0.64,0.1343,57,360,417
12717,2012-09-20,3,1,9,21,0,4,1,1,0.56,0.5303,0.64,0.194,28,246,274
12718,2012-09-20,3,1,9,22,0,4,1,1,0.54,0.5152,0.73,0.1045,35,252,287
12719,2012-09-20,3,1,9,23,0,4,1,1,0.54,0.5152,0.68,0.1045,17,137,154
12720,2012-09-21,3,1,9,0,0,5,1,1,0.54,0.5152,0.68,0.0,13,53,66
12721,2012-09-21,3,1,9,1,0,5,1,1,0.52,0.5,0.72,0.0,11,38,49
12722,2012-09-21,3,1,9,3,0,5,1,1,0.5,0.4848,0.77,0.0896,1,11,12
12723,2012-09-21,3,1,9,4,0,5,1,1,0.5,0.4848,0.77,0.0,1,9,10
12724,2012-09-21,3,1,9,5,0,5,1,1,0.5,0.4848,0.82,0.0,2,47,49
12725,2012-09-21,3,1,9,6,0,5,1,1,0.5,0.4848,0.77,0.0896,19,146,165
12726,2012-09-21,3,1,9,7,0,5,1,1,0.52,0.5,0.77,0.0,35,468,503
12727,2012-09-21,3,1,9,8,0,5,1,1,0.54,0.5152,0.73,0.1343,31,726,757
12728,2012-09-21,3,1,9,9,0,5,1,1,0.58,0.5455,0.68,0.1343,35,348,383
12729,2012-09-21,3,1,9,10,0,5,1,1,0.62,0.6061,0.61,0.2239,44,181,225
12730,2012-09-21,3,1,9,11,0,5,1,1,0.66,0.6212,0.57,0.2239,79,242,321
12731,2012-09-21,3,1,9,12,0,5,1,1,0.68,0.6364,0.57,0.1642,84,305,389
12732,2012-09-21,3,1,9,13,0,5,1,1,0.7,0.6515,0.54,0.1642,105,316,421
12733,2012-09-21,3,1,9,14,0,5,1,1,0.7,0.6515,0.54,0.2985,113,299,412
12734,2012-09-21,3,1,9,15,0,5,1,1,0.7,0.6515,0.54,0.2239,90,333,423
12735,2012-09-21,3,1,9,16,0,5,1,1,0.7,0.6515,0.54,0.194,103,464,567
12736,2012-09-21,3,1,9,17,0,5,1,1,0.68,0.6364,0.57,0.2836,107,739,846
12737,2012-09-21,3,1,9,18,0,5,1,1,0.66,0.6212,0.61,0.2537,106,699,805
12738,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588
12739,2012-09-21,3,1,9,20,0,5,1,1,0.62,0.6061,0.69,0.194,54,315,369
12740,2012-09-21,3,1,9,21,0,5,1,1,0.6,0.5909,0.73,0.2537,46,266,312
12741,2012-09-21,3,1,9,22,0,5,1,1,0.6,0.5909,0.73,0.194,47,248,295
12742,2012-09-21,3,1,9,23,0,5,1,1,0.6,0.5909,0.73,0.3284,23,163,186
12743,2012-09-22,3,1,9,0,0,6,0,1,0.6,0.5909,0.73,0.2836,32,140,172
12744,2012-09-22,3,1,9,1,0,6,0,1,0.58,0.5455,0.83,0.2985,18,106,124
12745,2012-09-22,3,1,9,2,0,6,0,1,0.56,0.5303,0.88,0.2537,10,73,83
12746,2012-09-22,3,1,9,3,0,6,0,1,0.56,0.5303,0.83,0.2836,6,39,45
12747,2012-09-22,3,1,9,5,0,6,0,1,0.56,0.5303,0.83,0.3284,2,15,17
12748,2012-09-22,3,1,9,6,0,6,0,1,0.56,0.5303,0.83,0.2985,6,35,41
12749,2012-09-22,3,1,9,7,0,6,0,1,0.58,0.5455,0.78,0.2537,7,70,77
12750,2012-09-22,3,1,9,8,0,6,0,1,0.6,0.5909,0.73,0.2985,21,197,218
12751,2012-09-22,3,1,9,9,0,6,0,1,0.64,0.6061,0.69,0.2537,88,289,377
12752,2012-09-22,3,1,9,10,0,6,0,1,0.66,0.6212,0.65,0.3284,124,350,474
12753,2012-09-22,3,1,9,15,0,6,0,1,0.74,0.6667,0.48,0.3881,307,443,750
12754,2012-09-22,3,1,9,17,0,6,0,1,0.74,0.6667,0.51,0.3284,195,451,646
12755,2012-09-22,3,1,9,18,0,6,0,1,0.72,0.6667,0.54,0.2836,171,427,598
12756,2012-09-22,3,1,9,19,0,6,0,1,0.7,0.6515,0.58,0.194,99,308,407
12757,2012-09-22,3,1,9,20,0,6,0,1,0.7,0.6515,0.54,0.2537,76,249,325
12758,2012-09-22,3,1,9,21,0,6,0,1,0.64,0.6212,0.57,0.2537,59,202,261
12759,2012-09-22,3,1,9,22,0,6,0,1,0.62,0.6212,0.57,0.194,59,180,239
12760,2012-09-22,3,1,9,23,0,6,0,1,0.62,0.6212,0.5,0.194,34,137,171
12761,2012-09-23,4,1,9,0,0,0,0,1,0.62,0.6212,0.38,0.2537,34,146,180
12762,2012-09-23,4,1,9,1,0,0,0,1,0.54,0.5152,0.52,0.3582,23,119,142
12763,2012-09-23,4,1,9,2,0,0,0,1,0.52,0.5,0.48,0.2537,18,77,95
12764,2012-09-23,4,1,9,3,0,0,0,1,0.48,0.4697,0.55,0.2985,13,41,54
12765,2012-09-23,4,1,9,4,0,0,0,1,0.46,0.4545,0.55,0.2239,1,9,10
12766,2012-09-23,4,1,9,5,0,0,0,1,0.46,0.4545,0.59,0.2537,1,5,6
12767,2012-09-23,4,1,9,7,0,0,0,1,0.46,0.4545,0.59,0.2239,9,48,57
12768,2012-09-23,4,1,9,8,0,0,0,1,0.48,0.4697,0.55,0.3582,38,137,175
12769,2012-09-23,4,1,9,9,0,0,0,1,0.5,0.4848,0.51,0.3284,71,205,276
12770,2012-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489
12771,2012-09-23,4,1,9,15,0,0,0,1,0.6,0.6212,0.33,0.2239,265,375,640
12772,2012-09-23,4,1,9,18,0,0,0,1,0.54,0.5152,0.37,0.194,135,405,540
12773,2012-09-23,4,1,9,19,0,0,0,1,0.52,0.5,0.42,0.1642,82,331,413
12774,2012-09-23,4,1,9,20,0,0,0,1,0.52,0.5,0.42,0.1642,60,192,252
12775,2012-09-23,4,1,9,21,0,0,0,2,0.52,0.5,0.48,0.1045,51,145,196
12776,2012-09-23,4,1,9,22,0,0,0,1,0.52,0.5,0.48,0.0,40,98,138
12777,2012-09-23,4,1,9,23,0,0,0,2,0.5,0.4848,0.59,0.1045,30,70,100
12778,2012-09-24,4,1,9,0,0,1,1,1,0.46,0.4545,0.63,0.194,10,54,64
12779,2012-09-24,4,1,9,2,0,1,1,2,0.46,0.4545,0.63,0.1343,0,8,8
12780,2012-09-24,4,1,9,3,0,1,1,1,0.46,0.4545,0.63,0.1642,0,5,5
12781,2012-09-24,4,1,9,4,0,1,1,1,0.44,0.4394,0.67,0.1045,0,8,8
12782,2012-09-24,4,1,9,5,0,1,1,1,0.46,0.4545,0.63,0.0,2,35,37
12783,2012-09-24,4,1,9,6,0,1,1,1,0.46,0.4545,0.59,0.0,6,162,168
12784,2012-09-24,4,1,9,7,0,1,1,1,0.46,0.4545,0.67,0.1343,17,513,530
12785,2012-09-24,4,1,9,8,0,1,1,1,0.5,0.4848,0.55,0.194,31,719,750
12786,2012-09-24,4,1,9,9,0,1,1,1,0.52,0.5,0.52,0.194,42,286,328
12787,2012-09-24,4,1,9,10,0,1,1,1,0.54,0.5152,0.49,0.2239,52,146,198
12788,2012-09-24,4,1,9,11,0,1,1,1,0.56,0.5303,0.37,0.194,71,167,238
12789,2012-09-24,4,1,9,12,0,1,1,1,0.56,0.5303,0.35,0.2985,77,265,342
12790,2012-09-24,4,1,9,13,0,1,1,1,0.6,0.6212,0.31,0.2985,80,248,328
12791,2012-09-24,4,1,9,14,0,1,1,1,0.6,0.6061,0.28,0.0,77,226,303
12792,2012-09-24,4,1,9,15,0,1,1,1,0.6,0.6212,0.31,0.0,84,216,300
12793,2012-09-24,4,1,9,16,0,1,1,1,0.58,0.5455,0.3,0.2537,99,417,516
12794,2012-09-24,4,1,9,17,0,1,1,1,0.58,0.5455,0.3,0.0,89,809,898
12795,2012-09-24,4,1,9,18,0,1,1,1,0.54,0.5152,0.37,0.1642,95,758,853
12796,2012-09-24,4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,56,534,590
12797,2012-09-24,4,1,9,20,0,1,1,1,0.52,0.5,0.52,0.1045,52,380,432
12798,2012-09-24,4,1,9,21,0,1,1,1,0.5,0.4848,0.51,0.1343,26,230,256
12799,2012-09-24,4,1,9,22,0,1,1,1,0.5,0.4848,0.51,0.2239,18,154,172
12800,2012-09-24,4,1,9,23,0,1,1,1,0.46,0.4545,0.63,0.1343,11,83,94
12801,2012-09-25,4,1,9,0,0,2,1,1,0.46,0.4545,0.67,0.1642,8,56,64
12802,2012-09-25,4,1,9,1,0,2,1,1,0.44,0.4394,0.72,0.1343,2,11,13
12803,2012-09-25,4,1,9,4,0,2,1,1,0.42,0.4242,0.71,0.1343,2,7,9
12804,2012-09-25,4,1,9,5,0,2,1,1,0.42,0.4242,0.77,0.0896,1,46,47
12805,2012-09-25,4,1,9,6,0,2,1,1,0.44,0.4394,0.77,0.2239,5,189,194
12806,2012-09-25,4,1,9,7,0,2,1,1,0.44,0.4394,0.77,0.194,17,539,556
12807,2012-09-25,4,1,9,8,0,2,1,1,0.48,0.4697,0.67,0.194,41,764,805
12808,2012-09-25,4,1,9,9,0,2,1,1,0.54,0.5152,0.56,0.2537,28,381,409
12809,2012-09-25,4,1,9,10,0,2,1,1,0.56,0.5303,0.52,0.2985,45,125,170
12810,2012-09-25,4,1,9,11,0,2,1,1,0.6,0.6212,0.46,0.2985,63,155,218
12811,2012-09-25,4,1,9,12,0,2,1,1,0.62,0.6212,0.43,0.2836,69,233,302
12812,2012-09-25,4,1,9,13,0,2,1,1,0.64,0.6212,0.47,0.2537,48,257,305
12813,2012-09-25,4,1,9,14,0,2,1,1,0.66,0.6212,0.39,0.3284,80,213,293
12814,2012-09-25,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,56,247,303
12815,2012-09-25,4,1,9,16,0,2,1,1,0.66,0.6212,0.39,0.2985,59,436,495
12816,2012-09-25,4,1,9,17,0,2,1,1,0.66,0.6212,0.39,0.2836,107,860,967
12817,2012-09-25,4,1,9,18,0,2,1,1,0.64,0.6212,0.41,0.2239,64,758,822
12818,2012-09-25,4,1,9,19,0,2,1,1,0.62,0.6212,0.5,0.2537,49,490,539
12819,2012-09-25,4,1,9,20,0,2,1,1,0.6,0.6212,0.56,0.2985,37,388,425
12820,2012-09-25,4,1,9,21,0,2,1,1,0.6,0.6212,0.56,0.2985,34,263,297
12821,2012-09-25,4,1,9,22,0,2,1,1,0.6,0.6212,0.56,0.2836,14,174,188
12822,2012-09-25,4,1,9,23,0,2,1,1,0.6,0.6212,0.56,0.3284,9,89,98
12823,2012-09-26,4,1,9,0,0,3,1,1,0.58,0.5455,0.64,0.2985,6,34,40
12824,2012-09-26,4,1,9,2,0,3,1,2,0.58,0.5455,0.64,0.2836,2,15,17
12825,2012-09-26,4,1,9,4,0,3,1,1,0.56,0.5303,0.73,0.2537,2,12,14
12826,2012-09-26,4,1,9,5,0,3,1,1,0.56,0.5303,0.73,0.2239,1,35,36
12827,2012-09-26,4,1,9,6,0,3,1,1,0.54,0.5152,0.73,0.194,3,179,182
12828,2012-09-26,4,1,9,7,0,3,1,1,0.54,0.5152,0.77,0.1343,9,523,532
12829,2012-09-26,4,1,9,8,0,3,1,1,0.56,0.5303,0.73,0.2985,30,808,838
12830,2012-09-26,4,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.194,27,307,334
12831,2012-09-26,4,1,9,10,0,3,1,1,0.6,0.5909,0.73,0.2836,29,156,185
12832,2012-09-26,4,1,9,11,0,3,1,1,0.64,0.6212,0.61,0.2537,46,181,227
12833,2012-09-26,4,1,9,12,0,3,1,1,0.68,0.6364,0.61,0.2239,56,260,316
12834,2012-09-26,4,1,9,13,0,3,1,1,0.7,0.6515,0.58,0.2239,67,273,340
12835,2012-09-26,4,1,9,14,0,3,1,1,0.74,0.6667,0.48,0.2836,60,217,277
12836,2012-09-26,4,1,9,15,0,3,1,1,0.74,0.6667,0.48,0.2985,69,231,300
12837,2012-09-26,4,1,9,16,0,3,1,1,0.74,0.6667,0.45,0.2836,71,397,468
12838,2012-09-26,4,1,9,17,0,3,1,1,0.74,0.6667,0.48,0.2985,77,876,953
12839,2012-09-26,4,1,9,18,0,3,1,1,0.74,0.6667,0.48,0.2239,69,815,884
12840,2012-09-26,4,1,9,19,0,3,1,1,0.7,0.6515,0.54,0.1642,38,589,627
12841,2012-09-26,4,1,9,20,0,3,1,1,0.66,0.6212,0.69,0.194,45,389,434
12842,2012-09-26,4,1,9,21,0,3,1,1,0.66,0.6212,0.65,0.194,32,328,360
12843,2012-09-26,4,1,9,22,0,3,1,3,0.62,0.6061,0.69,0.194,21,194,215
12844,2012-09-26,4,1,9,23,0,3,1,2,0.6,0.5758,0.78,0.2537,13,102,115
12845,2012-09-27,4,1,9,0,0,4,1,1,0.6,0.5758,0.78,0.0896,5,60,65
12846,2012-09-27,4,1,9,1,0,4,1,1,0.6,0.5758,0.78,0.0896,5,16,21
12847,2012-09-27,4,1,9,2,0,4,1,1,0.6,0.5758,0.78,0.0896,3,13,16
12848,2012-09-27,4,1,9,3,0,4,1,1,0.6,0.5758,0.78,0.0,0,7,7
12849,2012-09-27,4,1,9,4,0,4,1,1,0.56,0.5303,0.94,0.1343,2,6,8
12850,2012-09-27,4,1,9,5,0,4,1,1,0.58,0.5455,0.83,0.0,2,64,66
12851,2012-09-27,4,1,9,6,0,4,1,1,0.56,0.5303,0.88,0.0896,5,164,169
12852,2012-09-27,4,1,9,7,0,4,1,1,0.6,0.5758,0.78,0.0,12,546,558
12853,2012-09-27,4,1,9,8,0,4,1,1,0.62,0.6061,0.71,0.0896,20,774,794
12854,2012-09-27,4,1,9,9,0,4,1,1,0.66,0.6212,0.65,0.0,30,305,335
12855,2012-09-27,4,1,9,10,0,4,1,2,0.7,0.6515,0.51,0.2836,40,168,208
12856,2012-09-27,4,1,9,11,0,4,1,2,0.72,0.6667,0.51,0.1642,67,227,294
12857,2012-09-27,4,1,9,12,0,4,1,2,0.74,0.6667,0.48,0.1343,63,272,335
12858,2012-09-27,4,1,9,13,0,4,1,2,0.74,0.6667,0.48,0.0,61,265,326
12859,2012-09-27,4,1,9,14,0,4,1,2,0.76,0.6818,0.45,0.0896,44,214,258
12860,2012-09-27,4,1,9,15,0,4,1,2,0.76,0.6818,0.45,0.0,41,255,296
12861,2012-09-27,4,1,9,16,0,4,1,2,0.72,0.6667,0.58,0.3284,73,399,472
12862,2012-09-27,4,1,9,17,0,4,1,2,0.66,0.6212,0.69,0.2985,87,818,905
12863,2012-09-27,4,1,9,18,0,4,1,2,0.66,0.6212,0.69,0.2239,77,822,899
12864,2012-09-27,4,1,9,19,0,4,1,1,0.66,0.6212,0.65,0.1343,48,511,559
12865,2012-09-27,4,1,9,20,0,4,1,2,0.64,0.6061,0.69,0.2239,45,412,457
12866,2012-09-27,4,1,9,21,0,4,1,3,0.62,0.5758,0.83,0.2985,18,235,253
12867,2012-09-27,4,1,9,22,0,4,1,3,0.62,0.5758,0.83,0.2985,2,45,47
12868,2012-09-27,4,1,9,23,0,4,1,3,0.62,0.5758,0.83,0.1642,1,44,45
12869,2012-09-28,4,1,9,0,0,5,1,3,0.6,0.5455,0.88,0.1642,2,15,17
12870,2012-09-28,4,1,9,1,0,5,1,3,0.6,0.5455,0.88,0.0,0,13,13
12871,2012-09-28,4,1,9,2,0,5,1,3,0.6,0.5455,0.88,0.2985,1,9,10
12872,2012-09-28,4,1,9,3,0,5,1,2,0.6,0.5606,0.83,0.1343,0,7,7
12873,2012-09-28,4,1,9,4,0,5,1,3,0.56,0.5303,0.88,0.1045,2,10,12
12874,2012-09-28,4,1,9,5,0,5,1,1,0.56,0.5303,0.88,0.0,1,37,38
12875,2012-09-28,4,1,9,6,0,5,1,2,0.56,0.5303,0.94,0.0896,2,136,138
12876,2012-09-28,4,1,9,7,0,5,1,2,0.56,0.5303,0.94,0.0,10,384,394
12877,2012-09-28,4,1,9,8,0,5,1,1,0.6,0.5606,0.83,0.0896,31,674,705
12878,2012-09-28,4,1,9,9,0,5,1,2,0.62,0.5758,0.83,0.1045,27,399,426
12879,2012-09-28,4,1,9,10,0,5,1,2,0.64,0.5909,0.78,0.1343,51,194,245
12880,2012-09-28,4,1,9,12,0,5,1,2,0.7,0.6515,0.54,0.2537,94,286,380
12881,2012-09-28,4,1,9,13,0,5,1,2,0.7,0.6515,0.51,0.2537,106,304,410
12882,2012-09-28,4,1,9,14,0,5,1,2,0.7,0.6515,0.54,0.2537,105,294,399
12883,2012-09-28,4,1,9,15,0,5,1,2,0.68,0.6364,0.54,0.2836,104,288,392
12884,2012-09-28,4,1,9,16,0,5,1,2,0.66,0.6212,0.5,0.2239,83,419,502
12885,2012-09-28,4,1,9,17,0,5,1,2,0.66,0.6212,0.54,0.2985,101,707,808
12886,2012-09-28,4,1,9,18,0,5,1,2,0.64,0.6212,0.5,0.2239,58,609,667
12887,2012-09-28,4,1,9,19,0,5,1,3,0.62,0.6212,0.5,0.2537,38,470,508
12888,2012-09-28,4,1,9,20,0,5,1,3,0.6,0.6212,0.53,0.1642,32,304,336
12889,2012-09-28,4,1,9,21,0,5,1,3,0.6,0.6212,0.53,0.194,32,205,237
12890,2012-09-28,4,1,9,22,0,5,1,2,0.58,0.5455,0.53,0.2239,30,190,220
12891,2012-09-28,4,1,9,23,0,5,1,2,0.56,0.5303,0.56,0.194,26,164,190
12892,2012-09-29,4,1,9,0,0,6,0,1,0.54,0.5152,0.6,0.2239,15,134,149
12893,2012-09-29,4,1,9,1,0,6,0,1,0.54,0.5152,0.6,0.2239,12,89,101
12894,2012-09-29,4,1,9,2,0,6,0,2,0.54,0.5152,0.56,0.2239,12,80,92
12895,2012-09-29,4,1,9,3,0,6,0,2,0.52,0.5,0.59,0.194,4,25,29
12896,2012-09-29,4,1,9,4,0,6,0,1,0.52,0.5,0.59,0.2537,6,8,14
12897,2012-09-29,4,1,9,5,0,6,0,1,0.5,0.4848,0.63,0.194,2,13,15
12898,2012-09-29,4,1,9,6,0,6,0,1,0.5,0.4848,0.63,0.2537,4,33,37
12899,2012-09-29,4,1,9,7,0,6,0,1,0.48,0.4697,0.67,0.2836,12,61,73
12900,2012-09-29,4,1,9,8,0,6,0,1,0.5,0.4848,0.68,0.2836,37,174,211
12901,2012-09-29,4,1,9,9,0,6,0,1,0.5,0.4848,0.63,0.194,69,263,332
12902,2012-09-29,4,1,9,10,0,6,0,1,0.54,0.5152,0.56,0.2537,134,338,472
12903,2012-09-29,4,1,9,12,0,6,0,1,0.62,0.6212,0.41,0.2985,191,491,682
12904,2012-09-29,4,1,9,16,0,6,0,1,0.62,0.6212,0.41,0.2537,275,447,722
12905,2012-09-29,4,1,9,17,0,6,0,1,0.6,0.6212,0.38,0.3582,256,456,712
12906,2012-09-29,4,1,9,18,0,6,0,1,0.56,0.5303,0.46,0.194,174,420,594
12907,2012-09-29,4,1,9,19,0,6,0,1,0.52,0.5,0.55,0.1642,119,351,470
12908,2012-09-29,4,1,9,20,0,6,0,1,0.52,0.5,0.55,0.194,88,227,315
12909,2012-09-29,4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,73,219,292
12910,2012-09-29,4,1,9,22,0,6,0,1,0.5,0.4848,0.63,0.1045,48,173,221
12911,2012-09-29,4,1,9,23,0,6,0,1,0.5,0.4848,0.59,0.0896,35,161,196
12912,2012-09-30,4,1,9,0,0,0,0,1,0.5,0.4848,0.59,0.0,35,112,147
12913,2012-09-30,4,1,9,1,0,0,0,1,0.5,0.4848,0.59,0.0,31,85,116
12914,2012-09-30,4,1,9,2,0,0,0,1,0.48,0.4697,0.63,0.0,21,71,92
12915,2012-09-30,4,1,9,3,0,0,0,1,0.46,0.4545,0.67,0.0896,17,41,58
12916,2012-09-30,4,1,9,4,0,0,0,1,0.46,0.4545,0.67,0.0896,1,6,7
12917,2012-09-30,4,1,9,5,0,0,0,1,0.44,0.4394,0.72,0.0,1,9,10
12918,2012-09-30,4,1,9,6,0,0,0,1,0.44,0.4394,0.72,0.0896,2,20,22
12919,2012-09-30,4,1,9,7,0,0,0,1,0.44,0.4394,0.77,0.0,14,43,57
12920,2012-09-30,4,1,9,8,0,0,0,1,0.48,0.4697,0.67,0.1045,18,126,144
12921,2012-09-30,4,1,9,9,0,0,0,1,0.52,0.5,0.63,0.1045,74,211,285
12922,2012-09-30,4,1,9,14,0,0,0,1,0.62,0.6212,0.41,0.2537,208,404,612
12923,2012-09-30,4,1,9,15,0,0,0,1,0.64,0.6212,0.36,0.2537,230,419,649
12924,2012-09-30,4,1,9,18,0,0,0,1,0.52,0.5,0.59,0.4478,91,310,401
12925,2012-09-30,4,1,9,19,0,0,0,3,0.5,0.4848,0.72,0.1343,34,223,257
12926,2012-09-30,4,1,9,20,0,0,0,3,0.5,0.4848,0.72,0.1343,31,163,194
12927,2012-09-30,4,1,9,21,0,0,0,1,0.5,0.4848,0.68,0.0,19,104,123
12928,2012-09-30,4,1,9,22,0,0,0,1,0.48,0.4697,0.72,0.0,15,76,91
12929,2012-09-30,4,1,9,23,0,0,0,1,0.48,0.4697,0.72,0.0896,8,49,57
12930,2012-10-01,4,1,10,0,0,1,1,1,0.46,0.4545,0.72,0.1045,6,39,45
12931,2012-10-01,4,1,10,1,0,1,1,1,0.44,0.4394,0.77,0.0896,5,13,18
12932,2012-10-01,4,1,10,3,0,1,1,1,0.44,0.4394,0.77,0.0,1,6,7
12933,2012-10-01,4,1,10,4,0,1,1,1,0.42,0.4242,0.82,0.1045,0,10,10
12934,2012-10-01,4,1,10,5,0,1,1,1,0.44,0.4394,0.77,0.0,2,34,36
